chemical_name,protein_name
mibefradil,C08CX01
mibefradil,C08CX01
mibefradil,C08CX01
mibefradil,C08CX01
mibefradil,C08CX01
acetorphan,A07XA04
exemestane,L02BG06
exemestane,L02BG06
exemestane,L02BG06
perindopril,C09AA04
perindopril,C09AA04
perindopril,C09AA04
adapalene,D10AD03
adapalene,D10AD03
sertindole,N05AE03
sertindole,N05AE03
sertindole,N05AE03
sertindole,N05AE03
sertindole,N05AE03
sertindole,N05AE03
tamsulosin,G04CA02
tamsulosin,G04CA02
tamsulosin,G04CA02
tamsulosin,G04CA02
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
imiquimod,D06BB10
iopentol,V08AB08
acrivastine,R06AX18
quinagolide,G02CB04
quinagolide,G02CB04
quinagolide,G02CB04
dopexamine,C01CA14
dopexamine,C01CA14
deoxyspergualin,L04AA19
deoxyspergualin,L04AA19
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
Linomide,L03AX02
cicletanine,C03BX03
cicletanine,C03BX03
atomoxetine,N06BA09
atomoxetine,N06BA09
bambuterol,R03CC12
bambuterol,R03CC12
simvastatin,C10AA01
simvastatin,C10AA01
simvastatin,C10AA01
simvastatin,C10AA01
simvastatin,C10AA01
simvastatin,C10AA01
TOL,A10XA01
TOL,A10XA01
TOL,A10XA01
flupirtine,N02BG07
remoxipride,N05AL04
remoxipride,N05AL04
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
N-butyldeoxynojirimycin,A16AX06
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
miglitol,A10BF02
alfentanil,N01AH02
alfentanil,N01AH02
alfentanil,N01AH02
alfentanil,N01AH02
alfentanil,N01AH02
alfentanil,N01AH02
alfentanil,N01AH02
alfentanil,N01AH02
alfentanil,N01AH02
alfentanil,N01AH02
nedocromil sodium,R01AC07 R03BC03 S01GX04
pipecuronium,M03AC06
pipecuronium,M03AC06
pipecuronium,M03AC06
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
encainide,C01BC08
nicorandil,C01DX16
atracurium,M03AC04
atracurium,M03AC04
atracurium,M03AC04
atracurium,M03AC04
atracurium,M03AC04
atracurium,M03AC04
atracurium,M03AC04
atracurium,M03AC04
atracurium,M03AC04
atracurium,M03AC04
indobufen,B01AC10
indobufen,B01AC10
indobufen,B01AC10
indobufen,B01AC10
bopindolol,C07AA17
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
prenalterol,C01CA13
torasemide,C03CA04
torasemide,C03CA04
torasemide,C03CA04
torasemide,C03CA04
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
acarbose,A10BF01
sufentanil,N01AH03
sufentanil,N01AH03
acitretin,D05BB02
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
Implanon,G03AC08
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
desogestrel,G03AC09
pinaverium bromide,A03AX04
pinaverium bromide,A03AX04
pinaverium bromide,A03AX04
pinaverium bromide,A03AX04
pinaverium bromide,A03AX04
pinaverium bromide,A03AX04
pinaverium bromide,A03AX04
benoxaprofen,M01AE06
benoxaprofen,M01AE06
benoxaprofen,M01AE06
5-methylpyrazinecarboxylic acid 4-oxide,
5-methylpyrazinecarboxylic acid 4-oxide,
5-methylpyrazinecarboxylic acid 4-oxide,
nabilone,A04AD11
nabilone,A04AD11
nabilone,A04AD11
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
bezafibrate,C10AB02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tienilic acid,C03CC02
tertatolol,C07AA16
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
dobutamine,C01CA07
promegestone,G03DB07
promegestone,G03DB07
promegestone,G03DB07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
etomidate,N01AX07
toloxatone,N06AG03
oxcarbazepine,N03AF02
penfluridol,N05AG03
penfluridol,N05AG03
penfluridol,N05AG03
penfluridol,N05AG03
penfluridol,N05AG03
penfluridol,N05AG03
penfluridol,N05AG03
penfluridol,N05AG03
penfluridol,N05AG03
indoramin,C02CA02
indoramin,C02CA02
indoramin,C02CA02
indoramin,C02CA02
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
polyinosinic-polycytidylic acid,L03AX07
ritodrine,G02CA01
ritodrine,G02CA01
ritodrine,G02CA01
ritodrine,G02CA01
ritodrine,G02CA01
metipranolol,S01ED04
metipranolol,S01ED04
metipranolol,S01ED04
metipranolol,S01ED04
fludrocortisone,H02AA02
fludrocortisone,H02AA02
lofexidine,N07BC04
lofexidine,N07BC04
lofexidine,N07BC04
lofexidine,N07BC04
lofexidine,N07BC04
lofexidine,N07BC04
lofexidine,N07BC04
lofexidine,N07BC04
lofexidine,N07BC04
dexrazoxane,V03AF02
dexrazoxane,V03AF02
dexrazoxane,V03AF02
dexrazoxane,V03AF02
mithramycin,L01DC02
mithramycin,L01DC02
methadol,
methadol,
methadol,
methadol,
methadol,
Fe(II)-EDTA,B03AB03
Fe(II)-EDTA,B03AB03
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
DDAVP,H01BA02
gestrinone,G03XA02
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
pizotifen,N02CX01
deflazacort,H02AB13
deflazacort,H02AB13
deflazacort,H02AB13
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
diacerein,M01AX21
azapropazone,M01AX04
azapropazone,M01AX04
azapropazone,M01AX04
azapropazone,M01AX04
azapropazone,M01AX04
azapropazone,M01AX04
azapropazone,M01AX04
azapropazone,M01AX04
rose bengal,
rose bengal,
rose bengal,
rose bengal,
chloropyramine,D04AA09 R06AC03
chloropyramine,D04AA09 R06AC03
molindone,N05AE02
trimethaphan,C02BA01
trimethaphan,C02BA01
trimethaphan,C02BA01
trimethaphan,C02BA01
trimethaphan,C02BA01
trimethaphan,C02BA01
trimethaphan,C02BA01
trimethaphan,C02BA01
trimethaphan,C02BA01
trimethaphan,C02BA01
tiadenol,C10AX03
tiadenol,C10AX03
tiadenol,C10AX03
tiadenol,C10AX03
tiadenol,C10AX03
tiadenol,C10AX03
tiadenol,C10AX03
dimethindene,D04AA13 R06AB03
dimethindene,D04AA13 R06AB03
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
dexetimide,N04AA08
octyl methoxycinnamate,D02BA02
trimetazidine,C01EB15
trimetazidine,C01EB15
trimetazidine,C01EB15
trimetazidine,C01EB15
iproclozide,N06AF06
iproclozide,N06AF06
iproclozide,N06AF06
iproclozide,N06AF06
iproclozide,N06AF06
iproclozide,N06AF06
iproclozide,N06AF06
estramustine,L01XX11
estramustine,L01XX11
estramustine,L01XX11
estramustine,L01XX11
estramustine,L01XX11
estramustine,L01XX11
acadesine,C01EB13
acadesine,C01EB13
acadesine,C01EB13
acadesine,C01EB13
acadesine,C01EB13
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
flupenthixol,N05AF01
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
pimozide,N05AG02
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
amiloride,C03DB01
melperone,N05AD03
melperone,N05AD03
melperone,N05AD03
melperone,N05AD03
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
propanidid,N01AX04
phenazocine,N02AD02
phenazocine,N02AD02
canrenone,C03DA03
canrenone,C03DA03
vinblastine,L01CA01
vinblastine,L01CA01
vinblastine,L01CA01
